Datetime,Mock_HSH_Buy_Open,Mock_HSH_Buy_High,Mock_HSH_Buy_Low,Mock_HSH_Buy_Close,Mock_HSH_Sell_Open,Mock_HSH_Sell_High,Mock_HSH_Sell_Low,Mock_HSH_Sell_Close,Buy,Sell,pred_premium_buy,pred_premium_sell
2026-02-05 15:59:00,73860.0,73900.0,73780.0,73820.0,73980.0,74020.0,73900.0,73940.0,73800,73920,2.730981436439833,10.721202364849889
2026-02-05 16:00:00,73800.0,73840.0,73640.0,73650.0,73920.0,73960.0,73760.0,73770.0,73730,73850,1.476426018143684,9.466143784026826
2026-02-05 16:01:00,73730.0,73850.0,73570.0,73620.0,73850.0,73970.0,73690.0,73740.0,73640,73760,7.116644812258528,15.105859478981074
2026-02-05 16:02:00,73640.0,73740.0,73580.0,73730.0,73760.0,73860.0,73700.0,73850.0,73660,73780,8.548761500366709,16.53646724968803
2026-02-05 16:03:00,73650.0,73680.0,73420.0,73500.0,73770.0,73800.0,73540.0,73620.0,73500,73620,4.17311395302022,12.1615740897887
2026-02-05 16:04:00,73500.0,73580.0,73410.0,73460.0,73620.0,73700.0,73530.0,73580.0,73450,73570,4.163824113216833,12.15052423421821
2026-02-05 16:05:00,73450.0,73530.0,73330.0,73390.0,73570.0,73650.0,73450.0,73510.0,73380,73500,3.596839893316428,11.582283334939348
2026-02-05 16:06:00,73380.0,73460.0,73290.0,73340.0,73500.0,73580.0,73410.0,73460.0,73420,73540,2.767704955338558,10.752394579140857
2026-02-05 16:07:00,73420.0,73510.0,73370.0,73380.0,73540.0,73630.0,73490.0,73500.0,73410,73530,8.02445577110575,16.008140525838826
2026-02-05 16:08:00,73410.0,73570.0,73390.0,73530.0,73530.0,73690.0,73510.0,73650.0,73520,73640,9.91649369271181,17.900680850362733
2026-02-05 16:09:00,73520.0,73530.0,73440.0,73480.0,73640.0,73650.0,73560.0,73600.0,73450,73570,9.429249208621512,17.413687591442795
2026-02-05 16:10:00,73450.0,73510.0,73370.0,73440.0,73570.0,73630.0,73490.0,73560.0,73400,73520,7.517889411928991,15.502076569579003
2026-02-05 16:11:00,73390.0,73450.0,73200.0,73230.0,73510.0,73570.0,73320.0,73350.0,73310,73430,4.748585223954251,12.730512066282245
2026-02-05 16:12:00,73310.0,73460.0,73300.0,73450.0,73430.0,73580.0,73420.0,73570.0,73400,73520,10.232025717788929,18.213199406045533
2026-02-05 16:13:00,73400.0,73440.0,73300.0,73330.0,73520.0,73560.0,73420.0,73450.0,73360,73480,7.094365556054072,15.075288224537871
2026-02-05 16:14:00,73360.0,73390.0,73270.0,73280.0,73480.0,73510.0,73390.0,73400.0,73300,73420,9.400610897804654,17.381282562304477
2026-02-05 16:15:00,73300.0,73380.0,73290.0,73340.0,73420.0,73500.0,73410.0,73460.0,73300,73420,10.634049364368366,18.612713565236845
2026-02-05 16:16:00,73290.0,73410.0,73230.0,73370.0,73410.0,73530.0,73350.0,73490.0,73390,73510,7.917085093847163,15.896752900276624
2026-02-05 16:17:00,73390.0,73420.0,73280.0,73320.0,73510.0,73540.0,73400.0,73440.0,73320,73440,9.276982798606696,17.259160723880086
2026-02-05 16:18:00,73310.0,73370.0,73240.0,73310.0,73430.0,73490.0,73360.0,73430.0,73280,73400,9.123750443730389,17.104673112215096
2026-02-05 16:19:00,73270.0,73320.0,73260.0,73270.0,73390.0,73440.0,73380.0,73390.0,73290,73410,7.357140459442235,15.336808265870786
2026-02-05 16:20:00,73290.0,73370.0,73180.0,73230.0,73410.0,73490.0,73300.0,73350.0,73260,73380,8.84211277664508,16.821780583074542
2026-02-05 16:21:00,73250.0,73330.0,73180.0,73270.0,73370.0,73450.0,73300.0,73390.0,73180,73300,11.1057317584482,19.082891024227138
2026-02-05 16:22:00,73170.0,73430.0,73140.0,73420.0,73290.0,73550.0,73260.0,73540.0,73410,73530,5.133506971199495,13.111167818924514
2026-02-05 16:23:00,73410.0,73470.0,73370.0,73410.0,73530.0,73590.0,73490.0,73530.0,73470,73590,4.714783426884424,12.693949398975748
2026-02-05 16:24:00,73480.0,73490.0,73410.0,73450.0,73600.0,73610.0,73530.0,73570.0,73420,73540,8.750993352541627,16.73266912771942
2026-02-05 16:25:00,73420.0,73470.0,73380.0,73450.0,73540.0,73590.0,73500.0,73570.0,73410,73530,7.006157860543681,14.98858688455948
2026-02-05 16:26:00,73410.0,73540.0,73380.0,73500.0,73530.0,73660.0,73500.0,73620.0,73520,73640,4.519442445093773,12.500365113577573
2026-02-05 16:27:00,73520.0,73540.0,73390.0,73410.0,73640.0,73660.0,73510.0,73530.0,73470,73590,5.5443422176531385,13.526520142926527
2026-02-05 16:28:00,73470.0,73480.0,73430.0,73450.0,73590.0,73600.0,73550.0,73570.0,73420,73540,9.280993352541373,17.262669127719164
2026-02-05 16:29:00,73410.0,73450.0,73330.0,73400.0,73530.0,73570.0,73450.0,73520.0,73390,73510,7.138906364341892,15.120833206669886
2026-02-05 16:30:00,73390.0,73460.0,73370.0,73440.0,73510.0,73580.0,73490.0,73560.0,73420,73540,6.805778813929464,14.786450478430195
2026-02-05 16:31:00,73420.0,73550.0,73400.0,73510.0,73540.0,73670.0,73510.0,73630.0,73540,73660,5.790286871561875,13.770205618832732
2026-02-05 16:32:00,73540.0,73550.0,73470.0,73520.0,73660.0,73670.0,73590.0,73640.0,73510,73630,8.016970888061223,15.998646663239017
2026-02-05 16:33:00,73510.0,73520.0,73480.0,73490.0,73630.0,73640.0,73600.0,73610.0,73460,73580,7.094494413015127,15.077676828054791
2026-02-05 16:35:00,73480.0,73500.0,73410.0,73430.0,73600.0,73620.0,73530.0,73550.0,73460,73580,5.161921377283761,13.14535495426844
2026-02-05 16:36:00,73460.0,73470.0,73420.0,73450.0,73580.0,73590.0,73540.0,73570.0,73440,73560,7.434425110169286,15.417356379067314
2026-02-05 16:37:00,73440.0,73500.0,73410.0,73490.0,73560.0,73620.0,73530.0,73610.0,73430,73550,6.79922750472997,14.781154347057964
2026-02-05 16:38:00,73430.0,73490.0,73410.0,73470.0,73550.0,73610.0,73530.0,73590.0,73490,73610,2.5850214519896326,10.567701590546676
2026-02-05 16:39:00,73480.0,73560.0,73480.0,73500.0,73600.0,73680.0,73600.0,73620.0,73550,73670,3.7139640105096983,11.697146425549365
2026-02-05 16:40:00,73550.0,73590.0,73470.0,73490.0,73670.0,73710.0,73590.0,73610.0,73480,73600,7.2593485890593,15.244038212861597
2026-02-05 16:41:00,73480.0,73540.0,73320.0,73490.0,73600.0,73660.0,73440.0,73610.0,73500,73620,6.577372372551508,14.559801396567307
2026-02-05 16:42:00,73500.0,73570.0,73470.0,73560.0,73620.0,73690.0,73590.0,73680.0,73510,73630,7.477777209886881,15.460206233902682
2026-02-05 16:43:00,73510.0,73560.0,73480.0,73500.0,73630.0,73680.0,73600.0,73620.0,73550,73670,4.420646472210137,12.403577741108164
2026-02-05 16:44:00,73550.0,73650.0,73510.0,73620.0,73670.0,73770.0,73630.0,73740.0,73580,73700,7.449886698970658,15.432064624244958
2026-02-05 16:45:00,73580.0,73630.0,73560.0,73600.0,73700.0,73750.0,73680.0,73720.0,73620,73740,5.105354954268478,13.088788531252249
2026-02-05 16:46:00,73620.0,73650.0,73580.0,73640.0,73740.0,73770.0,73700.0,73760.0,73610,73730,6.429551435615394,14.414994877238314
2026-02-05 16:47:00,73600.0,73620.0,73500.0,73550.0,73720.0,73740.0,73620.0,73670.0,73560,73680,4.612415933360353,12.598361999274855
2026-02-05 16:48:00,73560.0,73580.0,73450.0,73500.0,73680.0,73700.0,73570.0,73620.0,73490,73610,5.552789912749176,13.537982065950928
2026-02-05 16:50:00,73450.0,73480.0,73310.0,73360.0,73570.0,73600.0,73430.0,73480.0,73450,73570,4.953139612915038,12.937577995737229
2026-02-05 16:51:00,73450.0,73480.0,73320.0,73350.0,73570.0,73600.0,73440.0,73470.0,73270,73390,10.942903205495895,18.92608562053556
2026-02-05 16:52:00,73220.0,73320.0,73180.0,73250.0,73340.0,73440.0,73300.0,73370.0,73280,73400,5.381497811432382,13.363424653760376
2026-02-05 16:53:00,73280.0,73360.0,73260.0,73340.0,73400.0,73480.0,73380.0,73460.0,73310,73430,7.130163121471014,15.110834785971749
2026-02-05 16:54:00,73310.0,73330.0,73250.0,73300.0,73430.0,73450.0,73370.0,73420.0,73310,73430,5.335331037596006,13.31600270209674
2026-02-05 16:55:00,73320.0,73330.0,73100.0,73150.0,73440.0,73450.0,73220.0,73270.0,73230,73350,6.018673554690395,13.999596223175104
2026-02-05 16:56:00,73230.0,73250.0,73080.0,73140.0,73350.0,73370.0,73200.0,73260.0,73120,73240,11.198058442368165,19.178981110851964
2026-02-05 16:57:00,73120.0,73220.0,73120.0,73200.0,73240.0,73340.0,73240.0,73320.0,73180,73300,9.573406239942416,17.55357594383713
2026-02-05 16:58:00,73180.0,73250.0,73170.0,73230.0,73300.0,73370.0,73290.0,73350.0,73210,73330,8.055385163498613,16.034049364368002
2026-02-05 16:59:00,73210.0,73240.0,73120.0,73130.0,73330.0,73360.0,73240.0,73250.0,73210,73330,6.897922183130504,14.875583030855523
2026-02-05 17:00:00,73210.0,73390.0,73180.0,73330.0,73330.0,73510.0,73300.0,73450.0,73310,73430,12.230940006948911,20.20885166930111
2026-02-05 17:01:00,73310.0,73370.0,73200.0,73230.0,73430.0,73490.0,73320.0,73350.0,73230,73350,11.155478450141343,19.134644422232668
2026-02-05 17:02:00,73230.0,73260.0,73170.0,73230.0,73350.0,73380.0,73290.0,73350.0,73190,73310,11.386034468747312,19.365200440838635
2026-02-05 17:03:00,73190.0,73250.0,73150.0,73200.0,73310.0,73370.0,73270.0,73320.0,73190,73310,8.896312478050277,16.8754784501416
2026-02-05 17:04:00,73190.0,73230.0,73120.0,73200.0,73310.0,73350.0,73240.0,73320.0,73230,73350,8.410213249880144,16.392140092208138
2026-02-05 17:05:00,73220.0,73260.0,73170.0,73190.0,73340.0,73380.0,73290.0,73310.0,73230,73350,10.2308555306563,18.212782372984293
2026-02-05 17:06:00,73230.0,73240.0,73130.0,73190.0,73350.0,73360.0,73250.0,73310.0,73170,73290,13.163806844781902,21.14673811367993
2026-02-05 17:07:00,73170.0,73270.0,73150.0,73220.0,73290.0,73390.0,73270.0,73340.0,73210,73330,11.872989935603982,19.85516786087828
2026-02-05 17:08:00,73210.0,73260.0,73120.0,73220.0,73330.0,73380.0,73240.0,73340.0,73210,73330,11.390107864634956,19.372788003192
2026-02-05 17:09:00,73210.0,73240.0,73090.0,73210.0,73330.0,73360.0,73210.0,73330.0,73210,73330,10.49625645159358,18.48019239988207
2026-02-05 17:10:00,73200.0,73290.0,73190.0,73270.0,73320.0,73410.0,73310.0,73390.0,73240,73360,10.31278338633274,18.29722176915402
2026-02-05 17:11:00,73230.0,73260.0,73150.0,73210.0,73350.0,73380.0,73270.0,73330.0,73200,73320,8.182233727568018,16.166923351370315
2026-02-05 17:12:00,73200.0,73250.0,73170.0,73230.0,73320.0,73370.0,73290.0,73350.0,73260,73380,7.804166166823052,15.788353324473974
2026-02-05 17:13:00,73200.0,73290.0,73140.0,73290.0,73320.0,73410.0,73260.0,73410.0,73280,73400,9.55954276479406,17.543227519528045
2026-02-05 17:14:00,73280.0,73390.0,73260.0,73380.0,73400.0,73510.0,73380.0,73500.0,73340,73460,8.913796935503342,16.89848655930564
2026-02-05 17:15:00,73340.0,73390.0,73310.0,73390.0,73460.0,73510.0,73430.0,73510.0,73370,73490,6.324037285051418,14.309983350966831
2026-02-05 17:16:00,73360.0,73370.0,73250.0,73270.0,73480.0,73490.0,73370.0,73390.0,73280,73400,5.234194743929947,13.220392145718506
2026-02-05 17:17:00,73270.0,73290.0,73170.0,73190.0,73390.0,73410.0,73290.0,73310.0,73220,73340,6.179194340362301,14.167151536334131
2026-02-05 17:18:00,73220.0,73250.0,73190.0,73230.0,73340.0,73370.0,73310.0,73350.0,73210,73330,7.878649766670605,15.86685842512452
2026-02-05 17:19:00,73210.0,73210.0,73160.0,73170.0,73330.0,73330.0,73280.0,73290.0,73180,73300,6.826388440138544,14.814848576907025
2026-02-05 17:20:00,73180.0,73210.0,73100.0,73120.0,73300.0,73330.0,73220.0,73240.0,73150,73270,7.1794109231123,15.168625589835756
2026-02-05 17:21:00,73150.0,73260.0,73130.0,73190.0,73270.0,73380.0,73250.0,73310.0,73190,73310,9.448788119609162,17.438505885492305
2026-02-05 17:22:00,73190.0,73240.0,73090.0,73110.0,73310.0,73360.0,73210.0,73230.0,73130,73250,9.442804982898451,17.434032426510385
2026-02-05 17:23:00,73130.0,73190.0,73090.0,73150.0,73250.0,73310.0,73210.0,73270.0,73100,73220,10.920571478644888,18.909786145367438
2026-02-05 17:24:00,73100.0,73180.0,73090.0,73160.0,73220.0,73300.0,73210.0,73280.0,73180,73300,7.906498606580499,15.895964814963008
2026-02-05 17:25:00,73180.0,73230.0,73140.0,73140.0,73300.0,73350.0,73260.0,73260.0,73180,73300,9.049946773519878,17.04067092783589
2026-02-05 17:26:00,73180.0,73240.0,73110.0,73190.0,73300.0,73360.0,73230.0,73310.0,73140,73260,11.629946773519803,19.620670927835818
2026-02-05 17:27:00,73140.0,73150.0,73000.0,73010.0,73260.0,73270.0,73120.0,73130.0,73040,73160,8.182978305785582,16.172696071668724
2026-02-05 17:28:00,73040.0,73120.0,72960.0,73110.0,73160.0,73240.0,73080.0,73230.0,73090,73210,10.115565095279637,18.104528236181068
2026-02-05 17:29:00,73090.0,73160.0,72980.0,73130.0,73210.0,73280.0,73100.0,73250.0,73120,73240,8.940709755881471,16.93017596426398
2026-02-05 17:30:00,73120.0,73140.0,73000.0,73030.0,73240.0,73260.0,73120.0,73150.0,73090,73210,8.264713436777129,16.25694764920081
2026-02-05 17:31:00,73090.0,73130.0,73040.0,73060.0,73210.0,73250.0,73160.0,73180.0,73050,73170,12.57003251941842,20.561763315728054
2026-02-05 17:32:00,73040.0,73140.0,73030.0,73100.0,73160.0,73260.0,73150.0,73220.0,73070,73190,11.60651279510148,19.59748858614057
2026-02-05 17:33:00,73070.0,73130.0,73040.0,73130.0,73190.0,73250.0,73160.0,73250.0,73120,73240,9.818342093606589,17.80931788464568
2026-02-05 17:34:00,73110.0,73180.0,73110.0,73170.0,73230.0,73300.0,73230.0,73290.0,73160,73280,9.281263709345694,17.271736242785664
2026-02-05 17:35:00,73160.0,73270.0,73110.0,73240.0,73280.0,73390.0,73230.0,73360.0,73220,73340,8.28843197070546,16.27991108274091
2026-02-05 17:36:00,73220.0,73290.0,73210.0,73260.0,73340.0,73410.0,73330.0,73380.0,73260,73380,6.860611843801053,14.851839287412986
2026-02-05 17:37:00,73260.0,73270.0,73120.0,73200.0,73380.0,73390.0,73240.0,73320.0,73220,73340,6.688986684605879,14.681220897028652
2026-02-05 17:38:00,73230.0,73270.0,73150.0,73170.0,73350.0,73390.0,73270.0,73290.0,73180,73300,7.7293601867349935,15.72260142167579
2026-02-05 17:39:00,73180.0,73200.0,73120.0,73200.0,73300.0,73320.0,73240.0,73320.0,73160,73280,8.196499976065752,16.186972509505722
2026-02-05 17:40:00,73120.0,73280.0,73120.0,73250.0,73240.0,73400.0,73240.0,73370.0,73270,73390,5.858159414467991,13.848883568784004
2026-02-05 17:41:00,73220.0,73310.0,73180.0,73290.0,73340.0,73430.0,73290.0,73410.0,73290,73410,7.015006202307632,15.007240414731314
2026-02-05 17:42:00,73290.0,73330.0,73200.0,73320.0,73410.0,73450.0,73320.0,73440.0,73300,73420,6.777045237711718,14.7692794501354
2026-02-05 17:43:00,73300.0,73340.0,73200.0,73230.0,73420.0,73460.0,73320.0,73350.0,73300,73420,5.273064755413543,13.265298967837223
2026-02-05 17:44:00,73300.0,73380.0,73270.0,73340.0,73420.0,73500.0,73390.0,73460.0,73280,73400,9.7358072701727,17.729552111542944
2026-02-05 17:45:00,73270.0,73310.0,73250.0,73290.0,73390.0,73430.0,73370.0,73410.0,73300,73420,5.564892618704107,13.559392988712716
2026-02-05 17:46:00,73300.0,73430.0,73220.0,73400.0,73420.0,73550.0,73340.0,73520.0,73340,73460,6.281162759431027,14.275915004057424
2026-02-05 17:47:00,73330.0,73360.0,73290.0,73350.0,73450.0,73480.0,73410.0,73470.0,73360,73480,2.411953128879759,10.408972959469793
2026-02-05 17:48:00,73360.0,73370.0,73320.0,73350.0,73480.0,73490.0,73440.0,73470.0,73340,73460,3.1288661867811243,11.12613805077308
2026-02-05 17:49:00,73340.0,73360.0,73290.0,73320.0,73460.0,73480.0,73410.0,73440.0,73310,73430,2.421953128879977,10.418972959470011
2026-02-05 17:50:00,73310.0,73320.0,73250.0,73320.0,73430.0,73440.0,73370.0,73440.0,73340,73460,1.789073500059203,9.784581463775794
2026-02-05 17:51:00,73340.0,73340.0,73290.0,73330.0,73460.0,73460.0,73410.0,73450.0,73320,73440,3.266080174307717,11.260832418934116
2026-02-05 17:52:00,73320.0,73320.0,73200.0,73220.0,73440.0,73440.0,73320.0,73340.0,73280,73400,2.8797260753735827,10.874226445382192
2026-02-05 17:53:00,73280.0,73290.0,73210.0,73270.0,73400.0,73410.0,73330.0,73390.0,73240,73360,7.17489261870378,15.169392988712389
2026-02-05 17:54:00,73230.0,73260.0,73220.0,73250.0,73350.0,73380.0,73340.0,73370.0,73250,73370,4.982633269134567,12.976629937516009
2026-02-05 17:55:00,73250.0,73290.0,73210.0,73260.0,73370.0,73410.0,73330.0,73380.0,73260,73380,5.106267526201918,13.100767896210527
2026-02-05 17:56:00,73270.0,73280.0,73160.0,73190.0,73390.0,73400.0,73280.0,73310.0,73210,73330,5.422475890369242,13.41697626037785
2026-02-05 17:57:00,73210.0,73300.0,73190.0,73270.0,73330.0,73420.0,73310.0,73390.0,73280,73400,6.669650322896814,14.662639778418452
2026-02-05 17:58:00,73270.0,73330.0,73270.0,73300.0,73390.0,73450.0,73390.0,73420.0,73270,73390,7.576355996291568,15.571612037770135
2026-02-05 17:59:00,73260.0,73300.0,73250.0,73280.0,73380.0,73420.0,73370.0,73400.0,73280,73400,5.847733391834481,13.843493293663414
2026-02-05 18:00:00,73280.0,73330.0,73280.0,73320.0,73400.0,73450.0,73400.0,73440.0,73300,73420,5.917906620775284,13.913918476595429
2026-02-05 18:01:00,73290.0,73390.0,73270.0,73370.0,73410.0,73510.0,73390.0,73490.0,73340,73460,4.708898669869996,12.704154711348565
2026-02-05 18:02:00,73330.0,73360.0,73300.0,73330.0,73450.0,73480.0,73420.0,73450.0,73350,73470,2.8719531288797957,10.86897295946983
2026-02-05 18:03:00,73350.0,73360.0,73280.0,73310.0,73470.0,73480.0,73400.0,73430.0,73300,73420,3.96837144809615,11.965391278686184
2026-02-05 18:04:00,73290.0,73300.0,73220.0,73240.0,73410.0,73420.0,73340.0,73360.0,73270,73390,3.3644868590263286,11.36075068471564
2026-02-05 18:05:00,73270.0,73350.0,73260.0,73300.0,73390.0,73470.0,73380.0,73420.0,73310,73430,5.390494780874178,13.389027050203367
2026-02-05 18:06:00,73310.0,73340.0,73300.0,73330.0,73430.0,73460.0,73420.0,73450.0,73300,73420,5.758642029545626,13.756670089067484
2026-02-05 18:07:00,73290.0,73330.0,73260.0,73320.0,73410.0,73450.0,73380.0,73440.0,73320,73440,3.704136489230223,11.702920887302753
2026-02-05 18:08:00,73320.0,73360.0,73250.0,73300.0,73440.0,73480.0,73370.0,73420.0,73300,73420,3.977267222243426,11.976051620315047
2026-02-05 18:09:00,73300.0,73350.0,73290.0,73330.0,73420.0,73470.0,73410.0,73450.0,73340,73460,4.114136489230077,12.112920887302607
2026-02-05 18:10:00,73340.0,73380.0,73310.0,73330.0,73460.0,73500.0,73430.0,73450.0,73360,73480,4.538612468712927,12.537901171961494
2026-02-05 18:11:00,73360.0,73390.0,73350.0,73360.0,73480.0,73510.0,73470.0,73480.0,73330,73450,6.6618272525875,14.661115955836069
2026-02-05 18:12:00,73330.0,73340.0,73280.0,73330.0,73450.0,73460.0,73400.0,73450.0,73330,73450,4.625698954972904,12.623979111452172
2026-02-05 18:13:00,73330.0,73370.0,73300.0,73310.0,73450.0,73490.0,73420.0,73430.0,73340,73460,4.864336676611856,12.864381956868783
2026-02-05 18:14:00,73340.0,73440.0,73290.0,73390.0,73460.0,73560.0,73410.0,73510.0,73330,73450,6.786865849070637,14.786658921089838
2026-02-05 18:15:00,73330.0,73380.0,73300.0,73320.0,73450.0,73500.0,73420.0,73440.0,73280,73400,2.637648609173084,10.63971212796605
2026-02-05 18:16:00,73280.0,73340.0,73260.0,73280.0,73400.0,73460.0,73380.0,73400.0,73330,73450,0.217558076640671,8.219873946854023
2026-02-05 18:18:00,73330.0,73360.0,73280.0,73320.0,73450.0,73480.0,73400.0,73440.0,73300,73420,3.604336676611638,11.604381956868565
2026-02-05 18:19:00,73290.0,73310.0,73150.0,73270.0,73410.0,73430.0,73270.0,73390.0,73300,73420,2.0941903616358104,10.09171427491583
2026-02-05 18:20:00,73250.0,73330.0,73250.0,73320.0,73370.0,73450.0,73370.0,73440.0,73330,73450,3.980230254785056,11.97750211877701
2026-02-05 18:21:00,73330.0,73400.0,73280.0,73380.0,73450.0,73520.0,73400.0,73500.0,73370,73490,4.955534809663732,12.952554640253766
2026-02-05 18:22:00,73370.0,73400.0,73340.0,73390.0,73490.0,73520.0,73460.0,73510.0,73340,73460,4.588434644524568,12.587723347773135
2026-02-05 18:23:00,73340.0,73440.0,73300.0,73360.0,73460.0,73560.0,73420.0,73480.0,73360,73480,0.9568658490707094,8.956658921089911
2026-02-05 18:24:00,73360.0,73390.0,73330.0,73340.0,73480.0,73510.0,73450.0,73460.0,73340,73460,0.9996159751017332,9.002941410175481
2026-02-05 18:25:00,73340.0,73380.0,73310.0,73320.0,73460.0,73500.0,73430.0,73440.0,73330,73450,1.060005826604538,9.06358369269674
2026-02-05 18:26:00,73330.0,73340.0,73300.0,73300.0,73450.0,73460.0,73420.0,73420.0,73340,73460,1.7187846163342329,9.72211005140798
2026-02-05 18:28:00,73380.0,73420.0,73330.0,73370.0,73500.0,73540.0,73450.0,73490.0,73370,73490,4.175874782563369,12.180967569227503
2026-02-05 18:29:00,73360.0,73420.0,73350.0,73400.0,73480.0,73540.0,73470.0,73520.0,73390,73510,4.348359792865267,12.352947542287438
2026-02-05 18:30:00,73390.0,73420.0,73270.0,73290.0,73510.0,73540.0,73390.0,73410.0,73310,73430,3.412457751101101,11.417045500524182
2026-02-05 18:31:00,73310.0,73330.0,73270.0,73320.0,73430.0,73450.0,73390.0,73440.0,73310,73430,4.770692455022981,12.7737654750008
2026-02-05 18:32:00,73290.0,73360.0,73290.0,73320.0,73410.0,73480.0,73410.0,73440.0,73310,73430,4.302312456128675,12.30488069367766
2026-02-05 18:33:00,73310.0,73330.0,73300.0,73330.0,73430.0,73450.0,73420.0,73450.0,73340,73460,3.5403288855332,11.545169145610087
2026-02-05 18:34:00,73340.0,73360.0,73330.0,73340.0,73460.0,73480.0,73450.0,73460.0,73330,73450,4.441538950552058,12.446379210629855
2026-02-05 18:35:00,73330.0,73340.0,73270.0,73270.0,73450.0,73460.0,73390.0,73390.0,73320,73440,3.770163876391052,11.774751625813224
2026-02-05 18:36:00,73320.0,73320.0,73220.0,73270.0,73440.0,73440.0,73340.0,73390.0,73280,73400,7.0173989072063705,15.02223916728417
2026-02-05 18:37:00,73270.0,73300.0,73210.0,73280.0,73390.0,73420.0,73330.0,73400.0,73250,73370,7.919118820514086,15.923959080590976
2026-02-05 18:38:00,73250.0,73290.0,73220.0,73250.0,73370.0,73410.0,73340.0,73370.0,73310,73430,6.081420248206996,14.085250561241992
2026-02-05 18:39:00,73300.0,73330.0,73210.0,73250.0,73420.0,73450.0,73330.0,73370.0,73260,73380,9.806065918153765,17.810653667575934
2026-02-05 18:40:00,73260.0,73270.0,73230.0,73250.0,73380.0,73390.0,73350.0,73370.0,73240,73360,10.458406107626615,18.46223642066161
2026-02-05 18:41:00,73240.0,73310.0,73220.0,73300.0,73360.0,73430.0,73340.0,73420.0,73230,73350,10.03035760486182,18.03393547095402
2026-02-05 18:42:00,73240.0,73260.0,73170.0,73240.0,73360.0,73380.0,73290.0,73360.0,73260,73380,5.579674085204715,13.584261834627796
2026-02-05 18:43:00,73260.0,73290.0,73050.0,73160.0,73380.0,73410.0,73170.0,73280.0,73240,73360,7.169778223210415,15.17184174200338
2026-02-05 18:44:00,73240.0,73300.0,73220.0,73270.0,73360.0,73420.0,73340.0,73390.0,73220,73340,12.536154239567622,20.53695623996009
2026-02-05 18:45:00,73220.0,73330.0,73200.0,73300.0,73340.0,73450.0,73320.0,73420.0,73260,73380,9.3270727770514,17.3268658490706
2026-02-05 18:46:00,73260.0,73370.0,73210.0,73280.0,73380.0,73490.0,73330.0,73400.0,73310,73430,6.505727397709961,14.507538580998698
2026-02-05 18:47:00,73310.0,73340.0,73190.0,73200.0,73430.0,73460.0,73310.0,73320.0,73150,73270,8.833335404724494,16.83716571775949
2026-02-05 18:48:00,73150.0,73180.0,73120.0,73160.0,73270.0,73300.0,73240.0,73280.0,73180,73300,5.767674205292678,13.77125207138488
2026-02-05 18:49:00,73170.0,73220.0,73130.0,73140.0,73290.0,73340.0,73250.0,73260.0,73150,73270,6.888568671815847,14.892146537907138
2026-02-05 18:50:00,73150.0,73170.0,73080.0,73130.0,73270.0,73290.0,73200.0,73250.0,73150,73270,7.2715616540126575,15.275391967046744
2026-02-05 18:51:00,73140.0,73150.0,73070.0,73110.0,73260.0,73270.0,73190.0,73230.0,73130,73250,8.651561654011857,16.655391967045944
2026-02-05 18:52:00,73130.0,73150.0,73080.0,73110.0,73250.0,73270.0,73200.0,73230.0,73120,73240,9.959908891210944,17.96323432628469
2026-02-05 18:53:00,73120.0,73170.0,73110.0,73120.0,73240.0,73290.0,73230.0,73240.0,73130,73250,10.712965104954492,18.71629054002824
2026-02-05 18:54:00,73120.0,73180.0,73120.0,73160.0,73240.0,73300.0,73240.0,73280.0,73120,73240,11.273744560943667,19.27732242703587
2026-02-05 18:55:00,73110.0,73210.0,73090.0,73120.0,73230.0,73330.0,73210.0,73240.0,73110,73230,8.636779738769292,16.640357604861492
2026-02-05 18:56:00,73110.0,73180.0,73100.0,73150.0,73230.0,73300.0,73220.0,73270.0,73160,73280,7.98094392717212,15.983259797385472
2026-02-05 18:57:00,73160.0,73180.0,73090.0,73110.0,73280.0,73300.0,73210.0,73230.0,73170,73290,8.669102159193244,16.67167039674223
2026-02-05 18:58:00,73220.0,73220.0,73120.0,73170.0,73340.0,73340.0,73240.0,73290.0,73140,73260,12.81156674196427,20.818932985083848
2026-02-05 18:59:00,73140.0,73190.0,73130.0,73160.0,73260.0,73310.0,73250.0,73280.0,73150,73270,10.706852677467396,18.710178112541143
2026-02-05 19:00:00,73150.0,73260.0,73080.0,73190.0,73270.0,73380.0,73200.0,73310.0,73220,73340,9.748382550576936,17.750698420789377
2026-02-05 19:01:00,73220.0,73240.0,73110.0,73190.0,73340.0,73360.0,73230.0,73310.0,73140,73260,11.61640014153454,19.618716011746983
2026-02-05 19:02:00,73140.0,73250.0,73140.0,73190.0,73260.0,73370.0,73260.0,73310.0,73210,73330,8.466348331707195,16.467654891726852
2026-02-05 19:03:00,73210.0,73310.0,73170.0,73190.0,73330.0,73430.0,73290.0,73310.0,73200,73320,9.65377715838531,17.655083718404057
2026-02-05 19:04:00,73150.0,73220.0,72950.0,73090.0,73270.0,73340.0,73070.0,73210.0,73080,73200,10.092680829832716,18.09499670004516
2026-02-05 19:05:00,73080.0,73120.0,73010.0,73070.0,73200.0,73240.0,73130.0,73190.0,73080,73200,9.35668294502102,17.358746463813986
2026-02-05 19:06:00,73080.0,73090.0,72930.0,72990.0,73200.0,73210.0,73050.0,73110.0,73010,73130,9.953980859695548,17.95377393171475
